X,Y,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3
92.9953101701079,26.7676239373019,105,IND,India,4,Assam,52,Sonitpur,178,Tezpur,Taluk,Taluk,,Sonitpur
95.7068820929105,27.8651855677122,105,IND,India,4,Assam,53,Tinsukia,179,Chapakhowa,Taluk,Taluk,,Sadiya
95.5703652143763,27.5124664465481,105,IND,India,4,Assam,53,Tinsukia,180,Tinsukia,Taluk,Taluk,,
87.3560899593849,26.265525455731,105,IND,India,5,Bihar,54,Araria,181,Araria,Taluk,Taluk,,
84.4068227846995,24.8074106903656,105,IND,India,5,Bihar,55,Aurangabad,182,Aurangabad,Taluk,Taluk,,
86.8119312955006,24.8308015319886,105,IND,India,5,Bihar,56,Banka,183,Banka,Taluk,Taluk,,
86.0831811383294,25.5126651727572,105,IND,India,5,Bihar,57,Begusarai,184,Begusarai,Taluk,Taluk,,
83.5704193077347,24.9770193358683,105,IND,India,5,Bihar,58,Bhabua,185,Bhabua,Taluk,Taluk,,Bhabhua
86.8833038007521,25.240067286137,105,IND,India,5,Bihar,59,Bhagalpur,186,Bhagalpur,Taluk,Taluk,,
87.0590611878456,25.3716268292104,105,IND,India,5,Bihar,59,Bhagalpur,187,Naugachhia,Taluk,Taluk,,
84.5564618959481,25.4540411290597,105,IND,India,5,Bihar,60,Bhojpur,188,Ara,Taluk,Taluk,,
84.10035463029,25.5086814346521,105,IND,India,5,Bihar,61,Buxar,189,Buxar,Taluk,Taluk,,
86.192800564917,26.0527269438712,105,IND,India,5,Bihar,62,Darbhanga,190,Benipur,Taluk,Taluk,,
85.8637373367694,26.2128700539514,105,IND,India,5,Bihar,62,Darbhanga,191,Darbhanga,Taluk,Taluk,,
85.0036633595711,24.6804808860917,105,IND,India,5,Bihar,63,Gaya,192,Gaya,Taluk,Taluk,,
84.365657878406,26.4234503492625,105,IND,India,5,Bihar,64,Gopalganj,193,Gopalganj,Taluk,Taluk,,
86.2971790371352,24.7569464341141,105,IND,India,5,Bihar,65,Jamui,194,Jamui,Taluk,Taluk,,
